
4K,#genre#
CCTV4,http://fn.gcl.de5.net:5908/gsh950428/608807419$LR•IPV4•83『线路47』
CCTV4,http://fn.gcl.de5.net:5908/gsh950428/608807416$LR•IPV4•83『线路48』
CCTV4,http://120.4.126.153:1234/631780421$LR•IPV4•83『线路49』
CCTV4,http://120.4.126.153:1234/608807419$LR•IPV4•83『线路50』
CCTV4,http://120.4.126.153:1234/608807416$LR•IPV4•83『线路51』
CCTV4,http://47.119.24.76:59093/631780421$LR•IPV4•83『线路52』
CCTV4,http://47.119.24.76:59093/608807419$LR•IPV4•83『线路53』
CCTV4,http://47.119.24.76:59093/608807416$LR•IPV4•83『线路54』
CCTV4,http://45.78.61.93:1234/631780421$LR•IPV4•83『线路55』
CCTV4,http://45.78.61.93:1234/608807419$LR•IPV4•83『线路56』
CCTV4,http://45.78.61.93:1234/608807416$LR•IPV4•83『线路57』
CCTV4,http://139.155.89.87:1000/631780421$LR•IPV4•83『线路58』
CCTV4,http://139.155.89.87:1000/608807419$LR•IPV4•83『线路59』
CCTV4,http://139.155.89.87:1000/608807416$LR•IPV4•83『线路60』
CCTV4,http://111.29.9.33:6610/000000001000/1000000002000031664/index.m3u8?channel-id=bestzb&Contentid=1000000002000031664&livemode=1&stbId=3$LR•IPV4•83『线路61』
CCTV4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8$LR•IPV4•83『线路62』
CCTV4,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/index.m3u8$LR•IPV4•83『线路63』
CCTV4,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225781/index.m3u8$LR•IPV4•83『线路64』
CCTV4,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227324/index.m3u8$LR•IPV4•83『线路65』
CCTV4,http://47.100.80.251:50001/631780421$LR•IPV4•83『线路66』
CCTV4,http://47.100.80.251:50001/608807419$LR•IPV4•83『线路67』
CCTV4,http://47.100.80.251:50001/608807416$LR•IPV4•83『线路68』
CCTV4,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000005000030093&livemode=1&stbId=yu&mode=1&$LR•IPV4•83『线路69』
CCTV4,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031102&livemode=1&stbId=yu&mode=1&$LR•IPV4•83『线路70』
CCTV4,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=yu&mode=1&$LR•IPV4•83『线路71』
CCTV4,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265004&livemode=1&stbId=yu&mode=1&$LR•IPV4•83『线路72』
CCTV4,http://111.29.9.40:6610/000000001000/5000000005000030093/index.m3u8?channel-id=bestzb&Contentid=5000000005000030093&livemode=1&stbId=3$LR•IPV4•83『线路73』
CCTV4,https://live-play-hls.cctvnews.cctv.com/CCTVChannel/channel_cctv4_mbd.m3u8?auth_key=1786129200-1-b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c-dc573e36f74b52832d95a48dcca39576&yid=b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c$LR•IPV4•83『线路74』
CCTV4,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?$LR•IPV6•83『线路75』
CCTV4,http://221.7.175.154:8445/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•83『线路76』
CCTV4,http://198.204.228.26/live/cctv4hd.m3u8$LR•IPV4•83『线路77』
CCTV4,http://192.151.150.154/live/cctv4k.m3u8$LR•IPV4•83『线路78』
CCTV4,http://207.56.13.146:81/cdnlive/cctv4.m3u8$LR•IPV4•83『线路79』
CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub$LR•IPV4•83『线路80』
CCTV4,http://107.150.60.122/live/cctv4hd.m3u8$LR•IPV4•83『线路81』
CCTV4,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4k$LR•IPV4•83『线路82』
CCTV4,https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$LR•IPV4•83『线路83』
CCTV5,http://123.118.55.165:45237/tsfile/live/0016_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•90『线路1』
CCTV5,http://123.118.55.165:45237/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•90『线路2』
CCTV5,http://bztv.tvbus.cc:8081/cdnlive/cctv5.m3u8$LR•IPV4•90『线路3』
CCTV5,http://107.150.60.122/live/cctv5hd.m3u8$LR•IPV4•90『线路4』
CCTV5,http://112.27.235.94:8000/hls/5/index.m3u8$LR•IPV4•90『线路5』
CCTV5,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009$LR•IPV4•90『线路6』
CCTV5,http://112.46.105.20:8009/hls/503/index.m3u8$LR•IPV4•90『线路7』
CCTV5,http://153.0.171.163:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•90『线路8』
CCTV5,http://120.76.248.139/live/bfgd/4200000064.m3u8$LR•IPV4•90『线路9』
CCTV5,http://59.110.175.70:23567/PLTV/651/224/3221226731/1.m3u8$LR•IPV4•90『线路10』
CCTV5,http://t.061899.xyz/tl/tl.php?id=cctv5$LR•IPV4•90『线路11』
CCTV5,http://live.bypbwxx.top/live/zhibojm-yangshi.php?token=7da5916b954c950b97e13ccf2ac021$LR•IPV4•90『线路12』
CCTV5,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=cctv5&zy.m3u8$LR•IPV4•90『线路13』
CCTV5,http://45.192.97.170:8880/play/1224.m3u8$LR•IPV4•90『线路14』
CCTV5,http://45.192.97.170:8880/play/5.m3u8$LR•IPV4•90『线路15』
CCTV5,http://f.123.rr.kg/163189/cctv5$LR•IPV4•90『线路16』
CCTV5,http://f.123.rr.kg/163189/cctv5-2$LR•IPV4•90『线路17』
CCTV5,http://m.061899.xyz/mg/cctv5$LR•IPV4•90『线路18』
CCTV5,http://119.233.255.62:1234/641886683$LR•IPV4•90『线路19』
CCTV5,http://47.104.178.59:3566/641886683$LR•IPV4•90『线路20』
CCTV5,https://live.chinacert.cftest5.cn/cnmg/live/641886683$LR•IPV4•90『线路21』
CCTV5,http://k.061899.xyz/k.php?id=cctv5$LR•IPV4•90『线路22』
CCTV5,http://211.101.246.28:3000/641886683$LR•IPV4•90『线路23』
CCTV5,http://116.10.203.183:3566/641886683$LR•IPV4•90『线路24』
CCTV5,http://182.85.163.168:5678/641886683$LR•IPV4•90『线路25』
CCTV5,http://mg.cttv.vip/641886683$LR•IPV4•90『线路26』
CCTV5,http://fn.gcl.de5.net:5908/gsh950428/641886683$LR•IPV4•90『线路27』
CCTV5,http://120.4.126.153:1234/641886683$LR•IPV4•90『线路28』
CCTV5,http://47.119.24.76:59093/641886683$LR•IPV4•90『线路29』
CCTV5,http://45.78.61.93:1234/641886683$LR•IPV4•90『线路30』
CCTV5,http://139.155.89.87:1000/641886683$LR•IPV4•90『线路31』
CCTV5,http://111.29.9.33:6610/000000001000/1000000001000004794/index.m3u8?channel-id=bestzb&Contentid=1000000001000004794&livemode=1&stbId=3$LR•IPV4•90『线路32』
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8$LR•IPV4•90『线路33』
CCTV5,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8$LR•IPV4•90『线路34』
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/index.m3u8$LR•IPV4•90『线路35』
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8$LR•IPV4•90『线路36』
CCTV5,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227218/index.m3u8$LR•IPV4•90『线路37』
CCTV5,http://119.233.255.62:1234/966602354$LR•IPV4•90『线路38』
CCTV5,http://wfenf.x3322.net:7788/966602328$LR•IPV4•90『线路39』
CCTV5,http://wfenf.x3322.net:7788/966602354$LR•IPV4•90『线路40』
CCTV5,http://47.100.80.251:50001/641886683$LR•IPV4•90『线路41』
CCTV5,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000016619&livemode=1&stbId=yu&mode=1&$LR•IPV4•90『线路42』
CCTV5,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=yu&mode=1&$LR•IPV4•90『线路43』
CCTV5,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265005&livemode=1&stbId=yu&mode=1&$LR•IPV4•90『线路44』
CCTV5,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226469/1.m3u8?$LR•IPV6•90『线路45』
CCTV5,http://221.7.175.154:8445/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•90『线路46』
CCTV5,http://221.7.175.154:8445/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•90『线路47』
CCTV5,http://173.208.212.130:8181/720p/cctv5.m3u8$LR•IPV4•90『线路48』
CCTV5,http://198.204.228.26/live/cctv5hd.m3u8$LR•IPV4•90『线路49』
CCTV5,http://207.56.13.146:81/cdnlive/cctv5.m3u8$LR•IPV4•90『线路50』
CCTV5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub$LR•IPV4•90『线路51』
CCTV5,http://111.8.224.6:9999/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•90『线路52』
CCTV5,http://223.112.114.228:50080/newlive/live/hls/180/live.m3u8$LR•IPV4•90『线路53』
CCTV5,http://183.129.255.66:8480/hls/6/index.m3u8$LR•IPV4•90『线路54』
CCTV5,http://112.27.235.94:8000/hls/6/index.m3u8$LR•IPV4•90『线路55』
CCTV5,http://120.198.95.220:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&down=1$LR•IPV4•90『线路56』
CCTV5,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009$LR•IPV4•90『线路57』
CCTV5,http://120.76.248.139/live/bfgd/4200000246.m3u8$LR•IPV4•90『线路58』
CCTV5,http://59.110.175.70:23567/PLTV/651/224/3221226711/1.m3u8$LR•IPV4•90『线路59』
CCTV5,http://t.061899.xyz/tl/tl.php?id=cctv5p$LR•IPV4•90『线路60』
CCTV5,http://live.bypbwxx.top/live/zhibojm-yangshi.php?token=af0265c0bcc4e8188699132b7b2437$LR•IPV4•90『线路61』
CCTV5,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=cctv5p&zy.m3u8$LR•IPV4•90『线路62』
CCTV5,http://45.192.97.170:8880/play/1225.m3u8$LR•IPV4•90『线路63』
CCTV5,http://45.192.97.170:8880/play/6.m3u8$LR•IPV4•90『线路64』
CCTV5,http://f.123.rr.kg/163189/cctv5p$LR•IPV4•90『线路65』
CCTV5,http://f.123.rr.kg/163189/cctv5p-2$LR•IPV4•90『线路66』
CCTV5,http://m.061899.xyz/mg/cctv5p$LR•IPV4•90『线路67』
CCTV5,http://119.233.255.62:1234/641886773$LR•IPV4•90『线路68』
CCTV5,http://47.104.178.59:3566/641886773$LR•IPV4•90『线路69』
CCTV5,https://live.chinacert.cftest5.cn/cnmg/live/641886773$LR•IPV4•90『线路70』
CCTV5,http://k.061899.xyz/k.php?id=cctv5p$LR•IPV4•90『线路71』
CCTV5,http://211.101.246.28:3000/641886773$LR•IPV4•90『线路72』
CCTV5,http://116.10.203.183:3566/641886773$LR•IPV4•90『线路73』
CCTV5,http://182.85.163.168:5678/641886773$LR•IPV4•90『线路74』
CCTV5,http://mg.cttv.vip/641886773$LR•IPV4•90『线路75』
CCTV5,http://fn.gcl.de5.net:5908/gsh950428/641886773$LR•IPV4•90『线路76』
CCTV5,http://120.4.126.153:1234/641886773$LR•IPV4•90『线路77』
CCTV5,http://47.119.24.76:59093/641886773$LR•IPV4•90『线路78』
CCTV5,http://45.78.61.93:1234/641886773$LR•IPV4•90『线路79』
CCTV5,http://139.155.89.87:1000/641886773$LR•IPV4•90『线路80』
CCTV5,http://111.29.9.33:6610/000000001000/1000000001000020505/index.m3u8?channel-id=bestzb&Contentid=1000000001000020505&livemode=1&stbId=3$LR•IPV4•90『线路81』
CCTV5,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8$LR•IPV4•90『线路82』
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8$LR•IPV4•90『线路83』
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/index.m3u8$LR•IPV4•90『线路84』
CCTV5,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227236/index.m3u8$LR•IPV4•90『线路85』
CCTV5,http://47.100.80.251:50001/641886773$LR•IPV4•90『线路86』
CCTV5,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000018504&livemode=1&stbId=yu&mode=1&$LR•IPV4•90『线路87』
CCTV5,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=yu&mode=1&$LR•IPV4•90『线路88』
CCTV5,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226894/1.m3u8?$LR•IPV6•90『线路89』
CCTV5,https://myip.pdtvhd.com/Sports/streams/CCTV5pul.m3u8$LR•IPV4•90『线路90』
CCTV6,http://123.118.55.165:45237/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•52『线路1』
CCTV6,http://153.0.171.163:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•52『线路2』
CCTV6,http://113.57.140.161:10081/newlive/live/hls/7/live.m3u8$LR•IPV4•52『线路3』
CCTV6,http://192.151.150.154/live/cctv6hd.m3u8$LR•IPV4•52『线路4』
CCTV6,http://107.150.60.122/live/cctv6hd.m3u8$LR•IPV4•52『线路5』
CCTV6,http://124.228.160.210:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•52『线路6』
CCTV6,http://112.27.235.94:8000/hls/7/index.m3u8$LR•IPV4•52『线路7』
CCTV6,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009$LR•IPV4•52『线路8』
CCTV6,http://112.46.105.20:8009/hls/6/index.m3u8$LR•IPV4•52『线路9』
CCTV6,http://74.91.26.218:82/live/cctv6hd.m3u8$LR•IPV4•52『线路10』
CCTV6,http://120.76.248.139/live/bfgd/4200000065.m3u8$LR•IPV4•52『线路11』
CCTV6,http://59.110.175.70:23567/PLTV/651/224/3221226699/1.m3u8$LR•IPV4•52『线路12』
CCTV6,http://t.061899.xyz/tl/tl.php?id=cctv6$LR•IPV4•52『线路13』
CCTV6,http://live.bypbwxx.top/live/zhibojm-yangshi.php?token=48ecdb857dce0c41d4b656e71a6ab5$LR•IPV4•52『线路14』
CCTV6,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=cctv6$LR•IPV4•52『线路15』
CCTV6,http://45.192.97.170:8880/play/1226.m3u8$LR•IPV4•52『线路16』
CCTV6,http://45.192.97.170:8880/play/7.m3u8$LR•IPV4•52『线路17』
CCTV6,http://f.123.rr.kg/163189/cctv6$LR•IPV4•52『线路18』
CCTV6,http://m.061899.xyz/mg/cctv6$LR•IPV4•52『线路19』
CCTV6,http://119.233.255.62:1234/624878396$LR•IPV4•52『线路20』
CCTV6,http://47.104.178.59:3566/624878396$LR•IPV4•52『线路21』
CCTV6,https://live.chinacert.cftest5.cn/cnmg/live/624878396$LR•IPV4•52『线路22』
CCTV6,http://k.061899.xyz/k.php?id=cctv6$LR•IPV4•52『线路23』
CCTV6,http://211.101.246.28:3000/624878396$LR•IPV4•52『线路24』
CCTV6,http://116.10.203.183:3566/624878396$LR•IPV4•52『线路25』
CCTV6,http://182.85.163.168:5678/624878396$LR•IPV4•52『线路26』
CCTV6,http://mg.cttv.vip/624878396$LR•IPV4•52『线路27』
CCTV6,http://fn.gcl.de5.net:5908/gsh950428/624878396$LR•IPV4•52『线路28』
CCTV6,http://120.4.126.153:1234/624878396$LR•IPV4•52『线路29』
CCTV6,http://47.119.24.76:59093/624878396$LR•IPV4•52『线路30』
CCTV6,http://45.78.61.93:1234/624878396$LR•IPV4•52『线路31』
CCTV6,http://139.155.89.87:1000/624878396$LR•IPV4•52『线路32』
CCTV6,http://111.29.9.33:6610/000000001000/1000000001000016466/index.m3u8?channel-id=bestzb&Contentid=1000000001000016466&livemode=1&stbId=3$LR•IPV4•52『线路33』
CCTV6,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8$LR•IPV4•52『线路34』
CCTV6,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/index.m3u8$LR•IPV4•52『线路35』
CCTV6,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$LR•IPV4•52『线路36』
CCTV6,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227333/index.m3u8$LR•IPV4•52『线路37』
CCTV6,http://47.100.80.251:50001/624878396$LR•IPV4•52『线路38』
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000018433&livemode=1&stbId=yu&mode=1&$LR•IPV4•52『线路39』
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=yu&mode=1&$LR•IPV4•52『线路40』
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265006&livemode=1&stbId=yu&mode=1&$LR•IPV4•52『线路41』
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=6117099895556651277&livemode=1&stbId=yu&mode=1&$LR•IPV4•52『线路42』
CCTV6,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226468/1.m3u8?$LR•IPV6•52『线路43』
CCTV6,http://221.7.175.154:8445/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•52『线路44』
CCTV6,http://bztv.tvbus.cc:8081/cdnlive/cctv6.m3u8$LR•IPV4•52『线路45』
CCTV6,http://173.208.212.130:8181/720p/cctv6.m3u8$LR•IPV4•52『线路46』
CCTV6,http://198.204.240.250:82/live/cctv6.m3u8$LR•IPV4•52『线路47』
CCTV6,http://207.56.13.146:81/cdnlive/cctv6.m3u8$LR•IPV4•52『线路48』
CCTV6,http://173.208.212.130:8181/1080p/cctv6.m3u8$LR•IPV4•52『线路49』
CCTV6,http://204.12.221.218:8181/3m1080p/cctv6.m3u8$LR•IPV4•52『线路50』
CCTV6,http://69.30.245.50/live/cctv6.m3u8$LR•IPV4•52『线路51』
CCTV6,https://live.eac-news.com/CCTV/streams/cctv6.m3u8$LR•IPV4•52『线路52』
CCTV7,http://111.4.59.41:60901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•50『线路1』
CCTV7,http://223.78.65.165:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•50『线路2』
CCTV7,http://139.227.21.22:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•50『线路3』
CCTV7,http://113.57.140.161:10081/newlive/live/hls/8/live.m3u8$LR•IPV4•50『线路4』
CCTV7,http://107.150.60.122/live/cctv7hd.m3u8$LR•IPV4•50『线路5』
CCTV7,http://192.151.150.154/live/cctv7hd.m3u8$LR•IPV4•50『线路6』
CCTV7,http://153.0.171.163:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•50『线路7』
CCTV7,http://112.27.235.94:8000/hls/8/index.m3u8$LR•IPV4•50『线路8』
CCTV7,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009$LR•IPV4•50『线路9』
CCTV7,http://112.46.105.20:8009/hls/504/index.m3u8$LR•IPV4•50『线路10』
CCTV7,http://74.91.26.218:82/live/cctv7hd.m3u8$LR•IPV4•50『线路11』
CCTV7,http://120.76.248.139/live/bfgd/4200000127.m3u8$LR•IPV4•50『线路12』
CCTV7,http://59.110.175.70:23567/PLTV/651/224/3221226721/1.m3u8$LR•IPV4•50『线路13』
CCTV7,http://t.061899.xyz/tl/tl.php?id=cctv7$LR•IPV4•50『线路14』
CCTV7,http://live.bypbwxx.top/live/zhibojm-yangshi.php?token=01d1f2ce8b8c7eefc3cf997d4ba4cd$LR•IPV4•50『线路15』
CCTV7,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=cctv7&zy.m3u8$LR•IPV4•50『线路16』
CCTV7,http://45.192.97.170:8880/play/1227.m3u8$LR•IPV4•50『线路17』
CCTV7,http://45.192.97.170:8880/play/8.m3u8$LR•IPV4•50『线路18』
CCTV7,http://f.123.rr.kg/163189/cctv7$LR•IPV4•50『线路19』
CCTV7,http://m.061899.xyz/mg/cctv7$LR•IPV4•50『线路20』
CCTV7,http://119.233.255.62:1234/673168121$LR•IPV4•50『线路21』
CCTV7,http://47.104.178.59:3566/673168121$LR•IPV4•50『线路22』
CCTV7,https://live.chinacert.cftest5.cn/cnmg/live/673168121$LR•IPV4•50『线路23』
CCTV7,http://k.061899.xyz/k.php?id=cctv7$LR•IPV4•50『线路24』
CCTV7,http://211.101.246.28:3000/673168121$LR•IPV4•50『线路25』
CCTV7,http://116.10.203.183:3566/673168121$LR•IPV4•50『线路26』
CCTV7,http://182.85.163.168:5678/673168121$LR•IPV4•50『线路27』
CCTV7,http://mg.cttv.vip/673168121$LR•IPV4•50『线路28』
CCTV7,http://fn.gcl.de5.net:5908/gsh950428/673168121$LR•IPV4•50『线路29』
CCTV7,http://120.4.126.153:1234/673168121$LR•IPV4•50『线路30』
CCTV7,http://47.119.24.76:59093/673168121$LR•IPV4•50『线路31』
CCTV7,http://45.78.61.93:1234/673168121$LR•IPV4•50『线路32』
CCTV7,http://139.155.89.87:1000/673168121$LR•IPV4•50『线路33』
CCTV7,http://111.29.9.33:6610/000000001000/1000000001000017218/index.m3u8?channel-id=bestzb&Contentid=1000000001000017218&livemode=1&stbId=3$LR•IPV4•50『线路34』
CCTV7,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8$LR•IPV4•50『线路35』
CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/index.m3u8$LR•IPV4•50『线路36』
CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225778/index.m3u8$LR•IPV4•50『线路37』
CCTV7,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226905/index.m3u8$LR•IPV4•50『线路38』
CCTV7,http://47.100.80.251:50001/673168121$LR•IPV4•50『线路39』
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000005000026715&livemode=1&stbId=yu&mode=1&$LR•IPV4•50『线路40』
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031104&livemode=1&stbId=yu&mode=1&$LR•IPV4•50『线路41』
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000017218&livemode=1&stbId=yu&mode=1&$LR•IPV4•50『线路42』
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024341&livemode=1&stbId=yu&mode=1&$LR•IPV4•50『线路43』
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265007&livemode=1&stbId=yu&mode=1&$LR•IPV4•50『线路44』
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=yu&mode=1&$LR•IPV4•50『线路45』
CCTV7,http://111.29.9.40:6610/000000001000/1000000001000017218/index.m3u8?channel-id=ystenlive&Contentid=1000000001000017218&livemode=1&stbId=3$LR•IPV4•50『线路46』
CCTV7,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226946/1.m3u8?$LR•IPV6•50『线路47』
