#genre#,http://cdn.1678520.xyz/epg/

央视频道,#genre#
東森洋片,http://s1.an94tv.cfd/aktv2/CH-2/AKTV.m3u8
緯來體育台,http://s1.an94tv.cfd/aktv2/CH-0/AKTV.m3u8
Animax (HK),http://s1.an94tv.cfd/aktv/animaxhk/AKTV.m3u8
AXN,http://s1.an94tv.cfd/aktv/axn/AKTV.m3u8
Channel 5 HD,http://s1.an94tv.cfd/aktv/channel5hd/AKTV.m3u8
Channel 8 HD,http://s1.an94tv.cfd/aktv/channel8hd/AKTV.m3u8
Channel U HD,http://s1.an94tv.cfd/aktv/channeluhd/AKTV.m3u8
Love Nature HD,http://s1.an94tv.cfd/aktv/lovenaturehd/AKTV.m3u8
ROCK Action,http://s1.an94tv.cfd/aktv/rockaction/AKTV.m3u8
TVB Plus,http://s1.an94tv.cfd/aktv/tvbplus/AKTV.m3u8
tvN,http://s1.an94tv.cfd/aktv/tvn/AKTV.m3u8
Sky Sports F1,http://s1.an94tv.cfd/aktv2/skysportsf1/AKTV.m3u8
CNA,http://s1.an94tv.cfd/aktv3/cna/AKTV.m3u8
朝鲜恩情台,http://s1.an94tv.cfd/aktv3/CH-0/AKTV.m3u8
Japan News 24H LIVE,http://s1.an94tv.cfd/aktvjp/japannews24hlive/AKTV.m3u8
日テレNEWS LIVE,http://s1.an94tv.cfd/aktvjp/ntv/AKTV.m3u8
8TV,http://s1.an94tv.cfd/astro/8tv/AKTV.m3u8
Astro Football,http://s1.an94tv.cfd/astro/CH-0/AKTV.m3u8
Astro Sport UHD,http://s1.an94tv.cfd/astro/astrosportuhd/AKTV.m3u8
EuroSport 1,http://s1.an94tv.cfd/astro/eurosport1/AKTV.m3u8
EuroSport 2,http://s1.an94tv.cfd/astro/eurosport2/AKTV.m3u8
TNT SPORTS 1,http://s1.an94tv.cfd/astro/tntsports1/AKTV.m3u8
TNT SPORTS 2,http://s1.an94tv.cfd/astro/tntsports2/AKTV.m3u8
TNT SPORTS 3,http://s1.an94tv.cfd/astro/tntsports3/AKTV.m3u8


电影频道,#genre#
CHC家庭影院,https://live.sxrtv.com/iptv/chcjtyy.flv
CHC动作电影,https://live.sxrtv.com/iptv/chcdzdy.flv
CHC影迷电影,https://live.sxrtv.com/iptv/chcymdy.flv

风云剧场,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600099658
第一剧场,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600099655
怀旧剧场,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600099620

凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
凤凰电影,http://iptv.huuc.edu.cn/hls/fhdy.m3u8


CHC动作电影,http://148.135.93.213/live.php?id=CHC动作电影
CHC动作电影,http://iptv.huuc.edu.cn/hls/chcatv.m3u8
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8?txiptv&playlive
CHC家庭影院,http://148.135.93.213/live.php?id=CHC家庭影院
CHC家庭影院,http://iptv.huuc.edu.cn/hls/chctv.m3u8
CHC家庭影院,http://120.238.94.82:9901/tsfile/live/1051_1.m3u8?txiptv&playlive
CHC影迷电影,http://148.135.93.213/live.php?id=CHC影迷电影


湖北频道,#genre#
湖北卫视,http://A/ku9/js/web.js?id=https://news.hbtv.com.cn/app/tv/431
湖北经视,http://A/ku9/js/web.js?id=https://news.hbtv.com.cn/app/tv/432
湖北综合,http://A/ku9/js/web.js?id=https://news.hbtv.com.cn/app/tv/433
湖北公共,http://A/ku9/js/web.js?id=https://news.hbtv.com.cn/app/tv/434
湖北影视,http://A/ku9/js/web.js?id=https://news.hbtv.com.cn/app/tv/435
湖北生活,http://A/ku9/js/web.js?id=https://news.hbtv.com.cn/app/tv/436
湖北教育,http://A/ku9/js/web.js?id=https://news.hbtv.com.cn/app/tv/437
湖北垄上,http://A/ku9/js/web.js?id=https://news.hbtv.com.cn/app/tv/438
麻城综合频道,https://video.yscxy.cn:8888/mctv1.m3u8
襄阳经济生活,http://A/ku9/js/web.js?id=https://xiangyang.cjyun.org/app/streamradio/138
襄阳综合,http://A/ku9/js/web.js?id=https://xiangyang.cjyun.org/app/streamradio/142
襄阳公共,http://A/ku9/js/web.js?id=https://xiangyang.cjyun.org/app/streamradio/130
十堰新闻综合,http://A/ku9/js/web.js?id=https://www.syiptv.com/tv?station_id=1
十堰经济旅游,http://A/ku9/js/web.js?id=https://www.syiptv.com/tv?station_id=3
十堰新闻综合,http://A/ku9/js/web.js?id=http://52zb.online/xzb/sytv.php?id=1
十堰经济旅游,http://A/ku9/js/web.js?id=http://52zb.online/xzb/sytv.php?id=3
荆门新闻综合,http://A/ku9/js/web.js?id=https://www.jmtv.com.cn/folder48/folder50/folder62
孝感综合,http://A/ku9/js/web.js?id=https://share.xgrb.cn/live_detail?newsid=25009136_xgrb
孝感生活,http://A/ku9/js/web.js?id=https://share.xgrb.cn/live_detail?newsid=25009684_xgrb
黄冈广播电视,http://A/ku9/js/web.js?id=http://m-huanggang.cjyun.org/zhibo?2022
鄂州1,http://A/ku9/js/web.js?id=https://app.iezhou.cn/application/tvradio/h5/detail.html?type=tv&id=37
鄂州2,http://A/ku9/js/web.js?id=https://app.iezhou.cn/application/tvradio/h5/detail.html?type=tv&id=36
荆州新闻综合,http://A/ku9/js/web.js?id=http://m-jingzhou.cjyun.org/dszb
咸宁新闻综合,http://A/ku9/js/web.js?id=https://app.cjyun.org.cn/video/videojs/index?site_id=10140&id=91&page=canvas&live_type=1
咸宁经济生活,http://A/ku9/js/web.js?id=https://app.cjyun.org.cn/video/videojs/index?site_id=10140&id=80&page=canvas&live_type=1


电视伴音,#genre#
CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
CCTV2,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
CCTV4,https://piccpndali.v.myalicdn.com/audio/cctv4_2.m3u8
CCTV5,https://piccpndali.v.myalicdn.com/audio/cctv5_2.m3u8
CCTV5+,https://piccpndali.v.myalicdn.com/audio/cctv5plus_2.m3u8
CCTV9,https://piccpndali.v.myalicdn.com/audio/cctv9_2.m3u8
CCTV13,https://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8
CCTV16,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8



影视剧,#genre#
小约翰可汗,http://47.97.31.29:9999/douyu/9738854
易中天品三国,http://47.97.31.29:9999/yy/1354931498
自说自话的总裁,http://47.97.31.29:9999/douyu/9317739
宇宙探索飞船,http://47.97.31.29:9999/douyu/9456028
吟游诗人基德,http://47.97.31.29:9999/douyu/9337049
科幻Fans布玛,http://47.97.31.29:9999/douyu/3508304
电影迷小雅,http://47.97.31.29:9999/douyu/9639225
科幻梦工厂,http://47.97.31.29:9999/huya/15152155
侃片大师兄,http://47.97.31.29:9999/douyu/9338839
小片片说大片,http://47.97.31.29:9999/douyu/4258555
蔡老板家的长工丶,http://47.97.31.29:9999/douyu/8869614
鬼兄奇谈,http://47.97.31.29:9999/douyu/8722254
万合出品,http://47.97.31.29:9999/douyu/9220456
中国喜剧力量,http://47.97.31.29:9999/douyu/9403781
喜剧电影笑不停,http://47.97.31.29:9999/douyu/10298856
赵本山经典小品,http://47.97.31.29:9999/douyu/9817716
武林外传,http://47.97.31.29:9999/bilibili/9275042
爱情公寓,http://47.97.31.29:9999/douyu/6863367
沈腾电影,http://47.97.31.29:9999/huya/11601968
鹿鼎记,http://47.97.31.29:9999/yy/1460463356
西游记,http://47.97.31.29:9999/huya/26355861
三国演义,http://47.97.31.29:9999/douyu/12463728
水浒传,http://47.97.31.29:9999/huya/26355860
隋唐演义,http://47.97.31.29:9999/huya/30080219
变形金刚,http://47.97.31.29:9999/huya/15321830
漫威君,http://47.97.31.29:9999/douyu/1713615
科幻片,http://47.97.31.29:9999/yy/1382736851
超英片,http://47.97.31.29:9999/yy/1382745091
熊出没,http://47.97.31.29:9999/yy/1354930977
蜡笔小新,http://47.97.31.29:9999/huya/11352970
猫和老鼠,http://47.97.31.29:9999/huya/11352879
哆啦A梦,http://47.97.31.29:9999/huya/11601963
海绵宝宝,http://47.97.31.29:9999/bilibili/26863308
名侦探柯南,http://47.97.31.29:9999/huya/30080236

小约翰可汗,http://zjzcf.synology.me:35455/douyu/9738854
易中天品三国,http://zjzcf.synology.me:35455/yy/1354931498
自说自话的总裁,http://zjzcf.synology.me:35455/douyu/9317739
宇宙探索飞船,http://zjzcf.synology.me:35455/douyu/9456028
吟游诗人基德,http://zjzcf.synology.me:35455/douyu/9337049
科幻Fans布玛,http://zjzcf.synology.me:35455/douyu/3508304
电影迷小雅,http://zjzcf.synology.me:35455/douyu/9639225
科幻梦工厂,http://zjzcf.synology.me:35455/huya/15152155
侃片大师兄,http://zjzcf.synology.me:35455/douyu/9338839
小片片说大片,http://zjzcf.synology.me:35455/douyu/4258555
蔡老板家的长工丶,http://zjzcf.synology.me:35455/douyu/8869614
鬼兄奇谈,http://zjzcf.synology.me:35455/douyu/8722254
万合出品,http://zjzcf.synology.me:35455/douyu/9220456
中国喜剧力量,http://zjzcf.synology.me:35455/douyu/9403781
喜剧电影笑不停,http://zjzcf.synology.me:35455/douyu/10298856
赵本山经典小品,http://zjzcf.synology.me:35455/douyu/9817716
武林外传,http://zjzcf.synology.me:35455/bilibili/9275042
爱情公寓,http://zjzcf.synology.me:35455/douyu/6863367
沈腾电影,http://zjzcf.synology.me:35455/huya/11601968
鹿鼎记,http://zjzcf.synology.me:35455/yy/1460463356
西游记,http://zjzcf.synology.me:35455/huya/26355861
三国演义,http://zjzcf.synology.me:35455/douyu/12463728
水浒传,http://zjzcf.synology.me:35455/huya/26355860
隋唐演义,http://zjzcf.synology.me:35455/huya/30080219
变形金刚,http://zjzcf.synology.me:35455/huya/15321830
漫威君,http://zjzcf.synology.me:35455/douyu/1713615
科幻片,http://zjzcf.synology.me:35455/yy/1382736851
超英片,http://zjzcf.synology.me:35455/yy/1382745091
熊出没,http://zjzcf.synology.me:35455/yy/1354930977
蜡笔小新,http://zjzcf.synology.me:35455/huya/11352970
猫和老鼠,http://zjzcf.synology.me:35455/huya/11352879
哆啦A梦,http://zjzcf.synology.me:35455/huya/11601963
海绵宝宝,http://zjzcf.synology.me:35455/bilibili/26863308
名侦探柯南,http://zjzcf.synology.me:35455/huya/30080236
小约翰可汗,http://36.105.100.208:35455/douyu/9738854
易中天品三国,http://36.105.100.208:35455/yy/1354931498
自说自话的总裁,http://36.105.100.208:35455/douyu/9317739
宇宙探索飞船,http://36.105.100.208:35455/douyu/9456028
吟游诗人基德,http://36.105.100.208:35455/douyu/9337049
科幻Fans布玛,http://36.105.100.208:35455/douyu/3508304
电影迷小雅,http://36.105.100.208:35455/douyu/9639225
科幻梦工厂,http://36.105.100.208:35455/huya/15152155
侃片大师兄,http://36.105.100.208:35455/douyu/9338839
小片片说大片,http://36.105.100.208:35455/douyu/4258555
蔡老板家的长工丶,http://36.105.100.208:35455/douyu/8869614
鬼兄奇谈,http://36.105.100.208:35455/douyu/8722254
万合出品,http://36.105.100.208:35455/douyu/9220456
中国喜剧力量,http://36.105.100.208:35455/douyu/9403781
喜剧电影笑不停,http://36.105.100.208:35455/douyu/10298856
赵本山经典小品,http://36.105.100.208:35455/douyu/9817716
武林外传,http://36.105.100.208:35455/bilibili/9275042
爱情公寓,http://36.105.100.208:35455/douyu/6863367
沈腾电影,http://36.105.100.208:35455/huya/11601968
鹿鼎记,http://36.105.100.208:35455/yy/1460463356
西游记,http://36.105.100.208:35455/huya/26355861
三国演义,http://36.105.100.208:35455/douyu/12463728
水浒传,http://36.105.100.208:35455/huya/26355860
隋唐演义,http://36.105.100.208:35455/huya/30080219
变形金刚,http://36.105.100.208:35455/huya/15321830
漫威君,http://36.105.100.208:35455/douyu/1713615
科幻片,http://36.105.100.208:35455/yy/1382736851
超英片,http://36.105.100.208:35455/yy/1382745091
熊出没,http://36.105.100.208:35455/yy/1354930977
蜡笔小新,http://36.105.100.208:35455/huya/11352970
猫和老鼠,http://36.105.100.208:35455/huya/11352879
哆啦A梦,http://36.105.100.208:35455/huya/11601963
海绵宝宝,http://36.105.100.208:35455/bilibili/26863308
名侦探柯南,http://36.105.100.208:35455/huya/30080236

小约翰可汗,http://A/ku9/js/web.js?id=https://www.douyu.com/9738854
易中天品三国,http://A/ku9/js/web.js?id=https://www.yy.com/1354931498
自说自话的总裁,http://A/ku9/js/web.js?id=https://www.douyu.com/9317739
宇宙探索飞船,http://A/ku9/js/web.js?id=https://www.douyu.com/9456028
吟游诗人基德,http://A/ku9/js/web.js?id=https://www.douyu.com/9337049
科幻Fans布玛,http://A/ku9/js/web.js?id=https://www.douyu.com/3508304
电影迷小雅,http://A/ku9/js/web.js?id=https://www.douyu.com/9639225
科幻梦工厂,http://A/ku9/js/web.js?id=https://www.huya.com/15152155
侃片大师兄,http://A/ku9/js/web.js?id=https://www.douyu.com/9338839
小片片说大片,http://A/ku9/js/web.js?id=https://www.douyu.com/4258555
蔡老板家的长工丶,http://A/ku9/js/web.js?id=https://www.douyu.com/8869614
鬼兄奇谈,http://A/ku9/js/web.js?id=https://www.douyu.com/8722254
万合出品,http://A/ku9/js/web.js?id=https://www.douyu.com/9220456
中国喜剧力量,http://A/ku9/js/web.js?id=https://www.douyu.com/9403781
喜剧电影笑不停,http://A/ku9/js/web.js?id=https://www.douyu.com/10298856
赵本山经典小品,http://A/ku9/js/web.js?id=https://www.douyu.com/9817716
武林外传,http://A/ku9/js/web.js?id=https://www.bilibili.com/9275042
爱情公寓,http://A/ku9/js/web.js?id=https://www.douyu.com/6863367
沈腾电影,http://A/ku9/js/web.js?id=https://www.huya.com/11601968
鹿鼎记,http://A/ku9/js/web.js?id=https://www.yy.com/1460463356
西游记,http://A/ku9/js/web.js?id=https://www.huya.com/26355861
三国演义,http://A/ku9/js/web.js?id=https://www.douyu.com/12463728
水浒传,http://A/ku9/js/web.js?id=https://www.huya.com/26355860
隋唐演义,http://A/ku9/js/web.js?id=https://www.huya.com/30080219
变形金刚,http://A/ku9/js/web.js?id=https://www.huya.com/15321830
漫威君,http://A/ku9/js/web.js?id=https://www.douyu.com/1713615
科幻片,http://A/ku9/js/web.js?id=https://www.yy.com/1382736851
超英片,http://A/ku9/js/web.js?id=https://www.yy.com/1382745091
熊出没,http://A/ku9/js/web.js?id=https://www.yy.com/1354930977
蜡笔小新,http://A/ku9/js/web.js?id=https://www.huya.com/11352970
猫和老鼠,http://A/ku9/js/web.js?id=https://www.huya.com/11352879
哆啦A梦,http://A/ku9/js/web.js?id=https://www.huya.com/11601963
海绵宝宝,http://A/ku9/js/web.js?id=https://www.bilibili.com/26863308
名侦探柯南,http://A/ku9/js/web.js?id=https://www.huya.com/30080236

小约翰可汗,https://live.iill.top/douyu/9738854
易中天品三国,https://live.iill.top/yy/1354931498
自说自话的总裁,https://live.iill.top/douyu/9317739
宇宙探索飞船,https://live.iill.top/douyu/9456028
吟游诗人基德,https://live.iill.top/douyu/9337049
科幻Fans布玛,https://live.iill.top/douyu/3508304
电影迷小雅,https://live.iill.top/douyu/9639225
科幻梦工厂,https://live.iill.top/huya/15152155
侃片大师兄,https://live.iill.top/douyu/9338839
小片片说大片,https://live.iill.top/douyu/4258555
蔡老板家的长工丶,https://live.iill.top/douyu/8869614
鬼兄奇谈,https://live.iill.top/douyu/8722254
万合出品,https://live.iill.top/douyu/9220456
中国喜剧力量,https://live.iill.top/douyu/9403781
喜剧电影笑不停,https://live.iill.top/douyu/10298856
赵本山经典小品,https://live.iill.top/douyu/9817716
武林外传,https://live.iill.top/bilibili/9275042
爱情公寓,https://live.iill.top/douyu/6863367
沈腾电影,https://live.iill.top/huya/11601968
鹿鼎记,https://live.iill.top/yy/1460463356
西游记,https://live.iill.top/huya/26355861
三国演义,https://live.iill.top/douyu/12463728
水浒传,https://live.iill.top/huya/26355860
隋唐演义,https://live.iill.top/huya/30080219
变形金刚,https://live.iill.top/huya/15321830
漫威君,https://live.iill.top/douyu/1713615
科幻片,https://live.iill.top/yy/1382736851
超英片,https://live.iill.top/yy/1382745091
熊出没,https://live.iill.top/yy/1354930977
蜡笔小新,https://live.iill.top/huya/11352970
猫和老鼠,https://live.iill.top/huya/11352879
哆啦A梦,https://live.iill.top/huya/11601963
海绵宝宝,https://live.iill.top/bilibili/26863308
名侦探柯南,https://live.iill.top/huya/30080236

虎牙放映厅,http://A/ku9/js/web.js?id=https://www.huya.com/11602077
刘德华,http://A/ku9/js/web.js?id=https://www.huya.com/11342424
许冠英,http://A/ku9/js/web.js?id=https://www.huya.com/11601972
李连杰,http://A/ku9/js/web.js?id=https://www.huya.com/11342390
甄子丹,http://A/ku9/js/web.js?id=https://www.huya.com/11352935
周润发,http://A/ku9/js/web.js?id=https://www.huya.com/11342387
周星星,http://A/ku9/js/web.js?id=https://www.huya.com/11336587
洪金宝,http://A/ku9/js/web.js?id=https://www.huya.com/11279251
梁家辉,http://A/ku9/js/web.js?id=https://www.huya.com/11342429
洪金宝,http://A/ku9/js/web.js?id=https://www.huya.com/11279251
五福星,http://A/ku9/js/web.js?id=https://www.huya.com/11282233
古天乐,http://A/ku9/js/web.js?id=https://www.huya.com/11602041
邱淑贞,http://A/ku9/js/web.js?id=https://www.huya.com/11352949
周海媚,http://A/ku9/js/web.js?id=https://www.huya.com/11279247
星爷,http://A/ku9/js/web.js?id=https://www.huya.com/11342412
英叔,http://A/ku9/js/web.js?id=https://www.huya.com/11342421
成龙,http://A/ku9/js/web.js?id=https://www.huya.com/11342386
王晶,http://A/ku9/js/web.js?id=https://www.huya.com/11602058
沈腾,http://A/ku9/js/web.js?id=https://www.huya.com/11601968
黄渤,http://A/ku9/js/web.js?id=https://www.huya.com/11352876
吴京,http://A/ku9/js/web.js?id=https://www.huya.com/11602041
强森,http://A/ku9/js/web.js?id=https://www.huya.com/21059581
玄幻,http://A/ku9/js/web.js?id=https://www.huya.com/11342414
喜剧,http://A/ku9/js/web.js?id=https://www.huya.com/11352877
港片,http://A/ku9/js/web.js?id=https://www.huya.com/11602043
国产,http://A/ku9/js/web.js?id=https://www.huya.com/11352973
漫威,http://A/ku9/js/web.js?id=https://www.huya.com/11602034
宇宙,http://A/ku9/js/web.js?id=https://www.huya.com/11342428
怪兽,http://A/ku9/js/web.js?id=https://www.huya.com/21059577
武侠,http://A/ku9/js/web.js?id=https://www.huya.com/11342427
警匪,http://A/ku9/js/web.js?id=https://www.huya.com/11352886
罪犯,http://A/ku9/js/web.js?id=https://www.huya.com/11352962
枪战,http://A/ku9/js/web.js?id=https://www.huya.com/21059579
盗墓,http://A/ku9/js/web.js?id=https://www.huya.com/21059552
海盗,http://A/ku9/js/web.js?id=https://www.huya.com/21059595
推荐,http://A/ku9/js/web.js?id=https://www.huya.com/11602041
救援,http://A/ku9/js/web.js?id=https://www.huya.com/21059594
热血,http://A/ku9/js/web.js?id=https://www.huya.com/11352934
谍战,http://A/ku9/js/web.js?id=https://www.huya.com/21059585
战争,http://A/ku9/js/web.js?id=https://www.huya.com/21059592
小鬼头,http://A/ku9/js/web.js?id=https://www.huya.com/11352963
陈翔六点半,http://A/ku9/js/web.js?id=https://www.huya.com/11274154
喜剧专场,http://A/ku9/js/web.js?id=https://www.huya.com/11602044
高分动作,http://A/ku9/js/web.js?id=https://www.huya.com/11352884
不挤影院,http://A/ku9/js/web.js?id=https://www.huya.com/11352897
黑帮斗争,http://A/ku9/js/web.js?id=https://www.huya.com/11342419
嫣然影厅,http://A/ku9/js/web.js?id=https://www.huya.com/11601977
女神系列,http://A/ku9/js/web.js?id=https://www.huya.com/11336571
经典女神,http://A/ku9/js/web.js?id=https://www.huya.com/11352909
许氏三杰,http://A/ku9/js/web.js?id=https://www.huya.com/11602033
经典港片,http://A/ku9/js/web.js?id=https://www.huya.com/11352965
镖行天下,http://A/ku9/js/web.js?id=https://www.huya.com/11352969
蘑菇影厅,http://A/ku9/js/web.js?id=https://www.huya.com/11601981
搞笑恐怖,http://A/ku9/js/web.js?id=https://www.huya.com/11601960
死神来了,http://A/ku9/js/web.js?id=https://www.huya.com/11352903
超异能族,http://A/ku9/js/web.js?id=https://www.huya.com/21059586
古墓系列,http://A/ku9/js/web.js?id=https://www.huya.com/11352913
动作电影,http://A/ku9/js/web.js?id=https://www.huya.com/11602077
搞笑喜剧,http://A/ku9/js/web.js?id=https://www.huya.com/11342423
欢笑影院,http://A/ku9/js/web.js?id=https://www.huya.com/11352894
国产悬疑,http://A/ku9/js/web.js?id=https://www.huya.com/11342395
快意江湖,http://A/ku9/js/web.js?id=https://www.huya.com/11342435
喜乐影院,http://A/ku9/js/web.js?id=https://www.huya.com/21059580
怪兽系列,http://A/ku9/js/web.js?id=https://www.huya.com/21059554
杰森·斯坦森,http://A/ku9/js/web.js?id=https://www.huya.com/21059588
1寻秦记,http://A/ku9/js/web.js?id=https://www.huya.com/29465848
1寻秦记,http://A/ku9/js/web.js?id=https://www.huya.com/29633850
2西游记2,http://A/ku9/js/web.js?id=https://www.huya.com/29465859
3扫黄先锋,http://A/ku9/js/web.js?id=https://www.huya.com/29465855
4楚汉骄雄,http://A/ku9/js/web.js?id=https://www.huya.com/29465854
5陀枪师姐,http://A/ku9/js/web.js?id=https://www.huya.com/29465857
6法证先锋4,http://A/ku9/js/web.js?id=https://www.huya.com/29465861
7刑事侦缉档案,http://A/ku9/js/web.js?id=https://www.huya.com/29465856
8笑看风云,http://A/ku9/js/web.js?id=https://www.huya.com/29465858
9大唐双龙传,http://A/ku9/js/web.js?id=https://www.huya.com/29465850
10洗冤录,http://A/ku9/js/web.js?id=https://www.huya.com/29465851
11金枝欲孽,http://A/ku9/js/web.js?id=https://www.huya.com/29465847
12野蛮奶奶大战戈师奶,http://A/ku9/js/web.js?id=https://www.huya.com/23863796
13创世纪,http://A/ku9/js/web.js?id=https://www.huya.com/29465852
14封神榜,http://A/ku9/js/web.js?id=https://www.huya.com/29465849
15神雕侠侣,http://A/ku9/js/web.js?id=https://www.huya.com/30454429
16妙手仁心,http://A/ku9/js/web.js?id=https://www.huya.com/29465853
17活佛济公3,http://A/ku9/js/web.js?id=https://www.huya.com/23903123
倚天屠龙记,http://A/ku9/js/web.js?id=https://www.huya.com/27834853
鹿鼎记98,http://A/ku9/js/web.js?id=https://www.huya.com/26355806
小李飞刀,http://A/ku9/js/web.js?id=https://www.huya.com/11342417
水月洞天,http://A/ku9/js/web.js?id=https://www.huya.com/21059567
绝代双娇,http://A/ku9/js/web.js?id=https://www.huya.com/29465867
风云雄霸天下,http://A/ku9/js/web.js?id=https://www.huya.com/21059612
如懿传,http://A/ku9/js/web.js?id=https://www.huya.com/29465868
芈月传,http://A/ku9/js/web.js?id=https://www.huya.com/11352975
延禧攻略,http://A/ku9/js/web.js?id=https://www.huya.com/26355864
王子变青蛙,http://A/ku9/js/web.js?id=https://www.huya.com/11601964
永夜星河,http://A/ku9/js/web.js?id=https://www.huya.com/23734169
玫瑰的故事,http://A/ku9/js/web.js?id=https://www.huya.com/23865142
漫长的季节,http://A/ku9/js/web.js?id=https://www.huya.com/11342393
梦华录,http://A/ku9/js/web.js?id=https://www.huya.com/11336590
乌龙院闯情关,http://A/ku9/js/web.js?id=https://www.huya.com/26355767
新楚留香,http://A/ku9/js/web.js?id=https://www.huya.com/26355848
新楚留香,http://A/ku9/js/web.js?id=https://www.huya.com/23863804
无心法师,http://A/ku9/js/web.js?id=https://www.huya.com/30080233
征服,http://A/ku9/js/web.js?id=https://www.huya.com/30311494
蜡笔小新,http://A/ku9/js/web.js?id=https://www.huya.com/30299353
海绵宝宝,http://A/ku9/js/web.js?id=https://www.huya.com/11352919
龙珠,http://A/ku9/js/web.js?id=https://www.huya.com/10279885
叮当全集剧集,http://A/ku9/js/web.js?id=https://www.huya.com/11601963
樱桃小丸子剧,http://A/ku9/js/web.js?id=https://www.huya.com/11342394
猫和老鼠剧集,http://A/ku9/js/web.js?id=https://www.huya.com/11352879
鬼吹灯之精绝古城,http://A/ku9/js/web.js?id=https://www.huya.com/11352871
鬼吹灯之怒晴湘西,http://A/ku9/js/web.js?id=https://www.huya.com/11602075
鬼吹灯之龙岭迷窟,http://A/ku9/js/web.js?id=https://www.huya.com/29465863
鬼吹灯之云南虫谷,http://A/ku9/js/web.js?id=https://www.huya.com/11352898
JJ斗地主,http://A/ku9/js/web.js?id=https://www.huya.com/14079954
亮剑,http://A/ku9/js/web.js?id=https://www.huya.com/30080238
民兵葛二蛋,http://A/ku9/js/web.js?id=https://www.huya.com/11602072
我的团长我的团,http://A/ku9/js/web.js?id=https://www.huya.com/11352910
铁道游击队,http://A/ku9/js/web.js?id=https://www.huya.com/11352936
铁梨花,http://A/ku9/js/web.js?id=https://www.huya.com/11352912
康熙微服私访记,http://A/ku9/js/web.js?id=https://www.huya.com/11342418
御赐小仵作,http://A/ku9/js/web.js?id=https://www.huya.com/11352948
新水浒传,http://A/ku9/js/web.js?id=https://www.huya.com/11342384
开端,http://A/ku9/js/web.js?id=https://www.huya.com/11342397
神探狄仁杰,http://A/ku9/js/web.js?id=https://www.huya.com/11352958
三国演义（94版）,http://A/ku9/js/web.js?id=https://www.huya.com/11602081
新三国演义,http://A/ku9/js/web.js?id=https://www.huya.com/11352944
问心,http://A/ku9/js/web.js?id=https://www.huya.com/11352890
家有儿女,http://A/ku9/js/web.js?id=https://www.huya.com/29774370
全职高手,http://A/ku9/js/web.js?id=https://www.huya.com/11352901
炊事班的故事3,http://A/ku9/js/web.js?id=https://www.huya.com/19524135
医馆笑传,http://A/ku9/js/web.js?id=https://www.huya.com/11352891
杨光的快乐生活,http://A/ku9/js/web.js?id=https://www.huya.com/11602085
陈情令,http://A/ku9/js/web.js?id=https://www.huya.com/29465862
神医喜来乐,http://A/ku9/js/web.js?id=https://www.huya.com/11601978
大宋提刑官,http://A/ku9/js/web.js?id=https://www.huya.com/26355856
鹊刀门传奇,http://A/ku9/js/web.js?id=https://www.huya.com/29805872
白鹿原,http://A/ku9/js/web.js?id=https://www.huya.com/11342416
长相思,http://A/ku9/js/web.js?id=https://www.huya.com/11336593
你是我的荣耀,http://A/ku9/js/web.js?id=https://www.huya.com/11352920
一代枭雄,http://A/ku9/js/web.js?id=https://www.huya.com/11342398
庆余年,http://A/ku9/js/web.js?id=https://www.huya.com/11352960
铁齿铜牙纪晓岚,http://A/ku9/js/web.js?id=https://www.huya.com/11342396
镖行天下,http://A/ku9/js/web.js?id=https://www.huya.com/11352969
雪中悍刀行,http://A/ku9/js/web.js?id=https://www.huya.com/11336592
星汉灿烂·月生沧海,http://A/ku9/js/web.js?id=https://www.huya.com/11336591
将夜,http://A/ku9/js/web.js?id=https://www.huya.com/11352885
父母爱情,http://A/ku9/js/web.js?id=https://www.huya.com/11602071
大染坊,http://A/ku9/js/web.js?id=https://www.huya.com/11602086
地下交通站,http://A/ku9/js/web.js?id=https://www.huya.com/11342433
邻里一家亲,http://A/ku9/js/web.js?id=https://www.huya.com/11342426
剧集_雍正王朝,http://A/ku9/js/web.js?id=https://www.huya.com/11342439
剧集_士兵突击,http://A/ku9/js/web.js?id=https://www.huya.com/11342430
剧集_爱情公寓,http://A/ku9/js/web.js?id=https://www.huya.com/11336726
电视剧场一,http://A/ku9/js/web.js?id=https://www.huya.com/29465862
电视剧场二,http://A/ku9/js/web.js?id=https://www.huya.com/11336591
电视剧场三,http://A/ku9/js/web.js?id=https://www.huya.com/21059563
电视剧场四,http://A/ku9/js/web.js?id=https://www.huya.com/26355783
