📺YouTube 新聞,#genre#
台視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8#http://38.64.72.148/hls/modn/list/4013/playlist.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top#http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8#http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top#http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8#https://epg.pw/stream/7e38e8d94c527c78eb0b414d29e8100d0bf3f90d5c73ce799795fe3785675319.m3u8#https://epg.pw/stream/96afb8d6fa20bb65a774f91d5caa60abc507e35ade518c7992f5f652cadd0914.m3u8#https://epg.pw/stream/a399e85fa5940ba0350181fdfa9e103f3556324a504c5cb5ef35c0c4f9a04c36.m3u8#https://epg.pw/stream/d388b721bbe24174167197bd8df71614187bcb174879a301f1bc24ff2d8d6136.m3u8#https://epg.pw/stream/4c8adef47c01115677bc13b65593946135e6fe8c470fad1db810248c3ca10150.m3u8#https://epg.pw/stream/323de3953f32eaf0c224d78f1db77be185fa7ce9245786b3bd95d462d86d08d8.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8#http://www.terrykang.xyz:35455/youtube/xL0ch83RAK8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8#http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8#http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8#http://38.64.72.148/hls/modn/list/4013/playlist.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8#http://www.terrykang.xyz:35455/youtube/xL0ch83RAK8#http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8#http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8#http://38.64.72.148/hls/modn/list/4013/playlist.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8#https://epg.pw/stream/7e38e8d94c527c78eb0b414d29e8100d0bf3f90d5c73ce799795fe3785675319.m3u8#https://epg.pw/stream/b9fa8d19fa8492880b9c9f66eca6111adf20aee719d3cb1e4a027168ca382510.m3u8#https://epg.pw/stream/96afb8d6fa20bb65a774f91d5caa60abc507e35ade518c7992f5f652cadd0914.m3u8#https://epg.pw/stream/a399e85fa5940ba0350181fdfa9e103f3556324a504c5cb5ef35c0c4f9a04c36.m3u8#https://epg.pw/stream/1e6f4fea556314599d76bcf7a81101aa774142e1bd344e2354f552f5ca2ea562.m3u8#https://epg.pw/stream/d3230731a96387dccb11e86bafb66b5715c55e8b3033cbf183d4972995cea362.m3u8#https://epg.pw/stream/d388b721bbe24174167197bd8df71614187bcb174879a301f1bc24ff2d8d6136.m3u8#https://epg.pw/stream/4c8adef47c01115677bc13b65593946135e6fe8c470fad1db810248c3ca10150.m3u8#http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8#http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8#http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台視新聞台,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台灣蕃薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
台灣番薯台[1080],http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
寰宇新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
華視HD台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8

台視,rtmp://f13h.mine.nu:1935/sat/tv071
中視,rtmp://f13h.mine.nu:1935/sat/tv091

華視,rtmp://f13h.mine.nu:1935/sat/tv111
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
緯來精采,http://61.221.215.25:8800/hls/48/index.m3u8
緯來日本,rtmp://f13h.mine.nu:1935/sat/tv771
緯來育樂,rtmp://f13h.mine.nu:1935/sat/tv701
緯來體育,rtmp://f13h.mine.nu:1935/sat/tv721
東森超視,rtmp://f13h.mine.nu:1935/sat/tv331
Mo綜合,rtmp://f13h.mine.nu:1935/sat/tv761
AMC電影,http://61.221.215.25:8800/hls/43/index.m3u8
大愛一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
蕃薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
大立台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
探索頻道,http://61.221.215.25:8800/hls/1/index.m3u8
探索亞洲,http://61.221.215.25:8800/hls/50/index.m3u8
動物星球,http://61.221.215.25:8800/hls/57/index.m3u8
八大綜合,http://61.221.215.25:8800/hls/56/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大戲劇,http://61.221.215.25:8800/hls/39/index.m3u8
三立戲劇,http://61.221.215.25:8800/hls/41/index.m3u8
DAZN 1,rtmp://f13h.mine.nu:1935/sat/tv731
DAZN 2,rtmp://f13h.mine.nu:1935/sat/tv741

澳門蓮花,http://php.jdshipin.com:8880/amlh.php
香港衛視,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港衛視,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港衛視,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港衛視,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=ec991d84cbef928ab3a882ad-165166992977141&wsIPSercert=315bc45f13e35a4a62376fd85478636c&wsMonitor=0
鳳凰中文,http://116.162.6.191/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
鳳凰資訊,http://116.162.6.191/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
鳳凰香港,http://116.162.6.191/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
鳳凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
鳳凰資訊,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
鳳凰香港,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
鳳凰電影,http://117.114.153.1:8180/TV00000000000000000072@HHZT
星空衛視,http://nas.jumping.wang:5555/udp/239.93.0.156:2193
星空衛視,http://13457610200.8866.org:2018/live/%E6%98%9F%E7%A9%BA%E5%8D%AB%E8%A7%86/index.m3u8
星空衛視,http://117.114.153.1:8180/TV00000000000000000071@HHZT
星空國際,http://13457610200.8866.org:2018/live/%E6%98%9F%E7%A9%BA%E5%9B%BD%E9%99%85/index.m3u8
亞美衛視,https://dacastmmd.mmdlive.lldns.net/dacastmmd/073ed83280cd4e338330125e474412be/manifest.m3u8?p=79&h=d8dbf74c9bc40f3963fd18c030d9f4d9
TVB 星河台,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB 星河台,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
TVB 功夫台,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
TVB 功夫台,https://edge6a.v2h-cdn.com/asia_action/asia_action.stream/chunklist.m3u8
TVB 娛樂新聞,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
TVB 娛樂新聞,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
無線新聞,http://live.cooltv.top/tv/tvb.php?id=2




華視新聞雜誌,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV49.m3u8
好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8#mitv://generationnexxxt.com:19806/febf2282369d409d92d68514b72fc433#https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
好消息綜合台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8#https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
立法院 直播?濟委員會 (450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live5/hls-cl-tv/index.m3u8
立法院 直播?政委員會 (450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live2/hls-cl-tv/index.m3u8
立法院 直播朝野協商 (450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live10/hls-cl-tv/index.m3u8
立法院 直播交通委員會 (450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live6/hls-cl-tv/index.m3u8
立法院 直播教育及文化委員會 (450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live4/hls-cl-tv/index.m3u8
立法院 直播內政委員會 (450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live7/hls-cl-tv/index.m3u8
立法院 直播社會福利及衛生環境委員會 (450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live3/hls-cl-tv/index.m3u8
立法院 直播司法及法制委員會 (450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live9/hls-cl-tv/index.m3u8
立法院 直播外交及國防委員會 (450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live8/hls-cl-tv/index.m3u8
立法院 直播院會 (450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live1/hls-cl-tv/index.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8#http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亞洲台,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS NEWS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV31.m3u8
東森財經,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
東森財經新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
東森財經新聞台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
東森超視34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
東森電視 HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
東森電視新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
東森電視新聞台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV46.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV46.m3u8
東森購物,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV18.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV19.m3u8
東森購物1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV18.m3u8
東森購物2,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV19.m3u8
東森購物2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV19.m3u8
東森購物3,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV18.m3u8
東森購物3台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV18.m3u8
東森美洲,http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8#https://epg.pw/stream/d9a679454b6c0b5dad7d457df83d71fb9a68adec2c5f603770e94b88152c5d49.m3u8#https://epg.pw/stream/d9a679454b6c0b5dad7d457df83d71fb9a68adec2c5f603770e94b88152c5d49.m3u8
東森美洲衛視,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
東森新聞美洲台,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
東森新聞台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV20.m3u8
東森幼幼,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV63.m3u8
東森綜合 HD,http://220.134.196.147:9553/index.m3u8
MOMO購物2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV05.m3u8
MOMO購物1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV04.m3u8
中視,rtmp://f13h.mine.nu/sat/tv091
中視HD,rtmp://f13h.mine.nu/sat/tv091
中視頻道,rtmp://f13h.mine.nu/sat/tv091
ELEVEN體育2,rtmp://f13h.mine.nu/sat/tv741
ELEVEN2,rtmp://twcdn.top/sat/tv741
MoMo綜合,rtmp://f13h.mine.nu/sat/tv761
MOMO綜合台,rtmp://twcdn.top/sat/tv761
ELEVEN體育1,rtmp://f13h.mine.nu/sat/tv731
ELE體育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN1,rtmp://twcdn.top/sat/tv731
Mo綜合,rtmp://f13h.mine.nu/sat/tv761
ELE體育2,rtmp://f13h.mine.nu/sat/tv741
澳門1台[1280*720],http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳門2台[1280*720],http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳門3台[1280*720],http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳門酒吧音樂DJ[854x480],https://vd3.bdstatic.com/mda-mkpi5r0xe92ja446/480p/h264/1637759253085791346/mda-mkpi5r0xe92ja446.mp4
澳門蓮花,http://php.jdshipin.com:8880/amlh.php
澳門葡文,http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8
澳門葡語,http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8
澳門有線互動新聞,http://202.175.127.77/live/show/ch2/index.m3u8
澳視澳門,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳視澳門[1280*720],http://61.244.22.4/ch1/ch1.live/index.m3u8
澳視綜藝[1280*720],http://61.244.22.5/ch6/_definst_/hd_ch6.live/playlist.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大戲劇台,http://61.221.215.25:8800/hls/39/index.m3u8
八大綜合,http://61.221.215.25:8800/hls/56/index.m3u8
大愛,https://pulltv1.wanfudaluye.com/live/tv1.m3u8#https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8#https://pulltv2.wanfudaluye.com/live/tv1.m3u8#https://pulltv2.wanfudaluye.com/live/tv1.m3u8
大愛1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV30.m3u8
大愛2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8#http://gg.gg/HeNeiIPTV-Da_Ai_Er_Tai_HD
大愛2台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8#https://pulltv2.wanfudaluye.com/live/tv2.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV47.m3u8#https://pulltv2.wanfudaluye.com/live/tv2.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV47.m3u8
大愛2台1,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV47.m3u8
大愛2台2,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV48.m3u8
大愛二台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大愛一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
蕃薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
蕃薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
蕃薯電視台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?blog.ntnas.top
蕃薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
蕃薯音樂,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
公視,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV21.m3u8
公視台灣,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV15.m3u8
韓國BBS佛教廣播[1920x1080],http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8?zshijd
韓國EBS_E頻道[640x360],http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8?zshijd
韓國EBS第二頻道[640x360],http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
韓國EBS第一頻道[640x360],http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
韓國EBS少兒童[640x360],http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
韓國EBS少兒童頻道[640x360],http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
韓國職業廣播[853x480],http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8?zshijd
[美國]23 ABC (KERO) (720p),https://content.uplynk.com/channel/ff809e6d9ec34109abfb333f0d4444b5.m3u8
[美國]30A Darcizzle Offshore (720p),https://30a-tv.com/darcizzle.m3u8
[美國]30A Investment Pitch,https://www.30a-tv.com/InvPit.m3u8
[美國]30A Music (720p),https://30a-tv.com/music.m3u8
[美國]30A Sidewalks (720p),https://30a-tv.com/sidewalks.m3u8
[美國]30A TV (720p),https://30a-tv.com/feeds/xodglobal/30atv.m3u8
[美國]30A The Beach Show (720p),https://30a-tv.com/beachy.m3u8
[美國]3ABN Dare to Dream,https://moiptvhls-i.akamaihd.net/hls/live/652313/secure/master.m3u8
[美國]3ABN Français,https://moiptvhls-i.akamaihd.net/hls/live/652314/secure/master.m3u8
[美國]3ABN International,https://moiptvhls-i.akamaihd.net/hls/live/652312/secure/master.m3u8
[美國]3ABN Kids,https://moiptvhls-i.akamaihd.net/hls/live/652318/secure/master.m3u8
[美國]3ABN Praise Him Music Channel,https://moiptvhls-i.akamaihd.net/hls/live/554145/secure/playlist.m3u8
[美國]3ABN Proclaim!,https://moiptvhls-i.akamaihd.net/hls/live/652317/secure/master.m3u8
[美國]3ABN,https://moiptvhls-i.akamaihd.net/hls/live/652042/secure/master.m3u8
[美國]3News Now (KMTV-TV) (720p),https://content.uplynk.com/channel/328d1434fb51476cb6567c74d5b2cc70.m3u8
[美國]ABC 15 (720p),https://content.uplynk.com/channel/9deaf22aaa33461f9cac22e030ed00ec.m3u8
[美國]ABC 7 Denver (KMGH) (720p),https://content.uplynk.com/channel/64ca339f04964a5e961c3207a7771bf1.m3u8
[美國]ABC News (720p),https://content.uplynk.com/channel/3324f2467c414329b3b0cc5cd987b6be.m3u8
[美國]ABC News 1,https://abcnews-streams.akamaized.net/hls/live/2023560/abcnews1/master.m3u8
[美國]ABC News 10,https://abcnews-streams.akamaized.net/hls/live/2023569/abcnews10/master.m3u8
[美國]ABC News 2,https://abcnews-streams.akamaized.net/hls/live/2023561/abcnews2/master.m3u8
[美國]ABC News 4,https://abcnews-streams.akamaized.net/hls/live/2023563/abcnews4/master.m3u8
[美國]ABC News 5,https://abcnews-streams.akamaized.net/hls/live/2023564/abcnews5/master.m3u8
[美國]ABC News 6,https://abcnews-streams.akamaized.net/hls/live/2023565/abcnews6/master.m3u8
[美國]ABC News 7,https://abcnews-streams.akamaized.net/hls/live/2023566/abcnews7/master.m3u8
[美國]ABC News 8,https://abcnews-streams.akamaized.net/hls/live/2023567/abcnews8/master.m3u8
[美國]ABC News 9,https://abcnews-streams.akamaized.net/hls/live/2023568/abcnews9/master.m3u8
[美國]ABC News,https://abcnewslive.akamaized.net/amagi_hls_data_roku-host-abc/CDN/playlist.m3u8
[美國]Albany | CBS 6 WRGB (720p),https://content.uplynk.com/channel/bba3e7da884a49bba96341ecf5128f0f.m3u8
[美國]Aliento Vision,http://209.133.209.195:1935/AlientoSD/smil:AlientoSD.smil/playlist.m3u8
[美國]Alkarma TV Australia (1080p),https://5a8308add0b31.streamlock.net/alkarmatv.com/alkarmaau.smil/playlist.m3u8
[美國]Alkarma TV North America &amp; Canada (1080p),https://5aafcc5de91f1.streamlock.net/alkarmatv.com/alkarmana1.smil/playlist.m3u8
[美國]Alkarma TV Youth &amp; English (1080p),https://5aafcc5de91f1.streamlock.net/alkarmatv.com/alkarmaus.smil/playlist.m3u8
[美國]CSat TV,http://media.smc-host.com:1935/csat.tv/smil:csat.smil/playlist.m3u8
[美國]Charge!,http://content.uplynk.com/channel/37eb732888614810b512fdd82604244e.m3u8
[美國]Christian Youth Channel (CYC) (720p),http://media.smc-host.com:1935/cycnow.com/cyc2/playlist.m3u8
[美國]Christian Youth Channel (CYC),http://media.smc-host.com:1935/cycnow.com/cyc2/chunklist.m3u8
[美國]Comet,http://content.uplynk.com/channel/3e45c6b5354a40f787e0b2aadb0f5d6a.m3u8
[美國]Folk TV (480p),https://584b0aa350b92.streamlock.net/folk-tv/myStream.sdp/playlist.m3u8
[美國]Football Daily (XUMO),https://dai2-xumo.fubo.tv/amagi_hls_data_xumo1212A-footballdaily/CDN/master.m3u8
[美國]Fun Roads (720p),http://104.143.4.5:2080/funroads.m3u8
[美國]HTV 1 - Houston Television,https://stream.swagit.com/live-edge/houstontx/smil:hd-16x9-2-a/playlist.m3u8
[美國]KBSV/AssyriaSat,http://66.242.170.53/hls/live/temp/index.m3u8
[美國]KCWX,http://65.36.6.216:1935/live/kcwx.smil/chunklist_w1137540697_b350000_sleng.m3u8
[美國]KMTV Omaha,https://content.uplynk.com/4a09fbea28ef4f32bce095e9eae04bd8.m3u8
[美國]KOMO News (KOMO-TV) (720p),https://content.uplynk.com/2c88dfe19e1447e6a6aa27e8e143a140.m3u8
[美國]KidsFlix,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=50
[美國]Las Vegas - 13 Action News (720p),https://content.uplynk.com/channel/39919d3f7a074eefa8bf579214e952f9.m3u8
[美國]MyTime movie network (Brazil),https://appletree-mytime-samsungbrazil.amagi.tv/playlist.m3u8
[美國]MyTime movie network (Spain),https://appletree-mytimespain-rakuten.amagi.tv/playlist.m3u8
[美國]Mystery Science Theater 3000,https://mst3k-localnow.amagi.tv/playlist.m3u8
[美國]NASA TV Public (720p),https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master.m3u8
[美國]NBC 26 (WGBA) (720p),https://content.uplynk.com/channel/1fbfb28ae5044f619f75ae0adb011989.m3u8
[美國]NBC News Now (1080p),https://nbcnewshls-i.akamaihd.net/hls/live/1005170/nnn_live1/index.m3u8
[美國]Newsmax (1080p),http://nmxlive.akamaized.net/hls/live/529965/Live_1/master.m3u8
[美國]Newsy (720p),https://content.uplynk.com/channel/4bb4901b934c4e029fd4c1abfc766c37.m3u8
[美國]Newsy,https://547f72e6652371c3.mediapackage.us-east-1.amazonaws.com/out/v1/e3e6e29095844c4ba7d887f01e44a5ef/index.m3u8
[美國]Nothing Scripted (720p),https://30a-tv.com/NothingScripted.m3u8
[美國]OAN Plus (1080p),http://oneamericanews-roku-us.amagi.tv/playlist.m3u8
[美國]OML on Revry,https://linear-73.frequency.stream/dist/localnow/73/hls/master/playlist.m3u8
[美國]Outdoor HD,http://ott.watch/stream/E7Q3UVKI5H/211.m3u8
[美國]PAC 12 Insider (1080p),https://pac12-samsungus.amagi.tv/playlist.m3u8
[美國]PIX11 (New York) (720p),https://content.uplynk.com/channel/98828f7707b84dc496472d5789143df2.m3u8
[美國]Red Apple 21 (Fairfax County Public Schools),https://cs.ebmcdn.net/eastbay-live-hs-1/fcps/mp4:fcps/playlist.m3u8
[美國]SKWAD (720p),https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=71
[美國]TBD. (720p),https://content.uplynk.com/channel/1831163f97674328ad9f4b4814ed39c5.m3u8
